Frame X Y
241 NaN NaN
242 NaN NaN
243 NaN NaN
244 NaN NaN
245 NaN NaN
246 NaN NaN
247 NaN NaN
248 NaN NaN
249 NaN NaN
250 NaN NaN
251 NaN NaN
252 NaN NaN
253 NaN NaN
254 NaN NaN
255 NaN NaN
256 NaN NaN
257 NaN NaN
258 NaN NaN
259 NaN NaN
260 NaN NaN
261 NaN NaN
262 NaN NaN
263 NaN NaN
264 NaN NaN
265 NaN NaN
266 NaN NaN
267 NaN NaN
268 NaN NaN
269 NaN NaN
270 NaN NaN
271 NaN NaN
272 NaN NaN
273 140.29 194.52
274 142.10 194.52
275 142.10 194.52
276 148.80 181.47
277 148.80 178.26
278 141.10 168.28
279 141.10 161.00
280 146.40 161.00
281 146.40 161.00
282 150.64 151.48
283 150.78 148.79
284 151.61 144.46
285 156.06 144.46
286 156.70 144.46
287 158.54 144.55
288 158.59 144.77
289 158.59 144.77
290 157.74 144.55
291 158.59 144.49
292 159.20 144.34
293 159.20 143.75
294 161.27 143.75
295 162.37 144.34
296 165.21 144.86
297 166.32 145.22
298 166.59 145.28
299 167.59 146.36
300 168.90 146.85
301 168.90 147.26
302 168.90 148.07
303 168.79 149.71
304 167.35 150.72
305 167.09 151.52
306 166.77 151.52
307 166.58 151.52
308 166.34 151.27
309 166.34 151.27
310 166.34 151.27
311 NaN NaN
312 NaN NaN
313 NaN NaN
314 NaN NaN
315 NaN NaN
316 NaN NaN
317 172.13 168.79
318 171.45 169.72
319 171.09 169.72
320 171.09 169.72
321 171.09 169.72
322 172.56 169.42
323 173.26 168.17
324 177.01 165.31
325 179.10 164.07
326 180.52 161.93
327 182.09 159.68
328 183.38 158.00
329 185.90 155.69
330 187.09 153.97
331 188.40 152.44
332 189.40 151.02
333 191.52 150.91
334 193.71 150.48
335 195.08 149.72
336 195.77 148.48
337 195.98 148.22
338 196.13 148.07
339 196.34 147.65
340 196.34 147.39
341 196.35 147.17
342 196.35 147.16
343 196.33 147.08
344 196.04 147.08
345 196.04 147.17
346 196.04 147.71
347 196.21 147.71
348 197.15 147.71
349 197.38 147.65
350 197.38 146.88
351 197.38 146.59
352 196.89 145.96
353 196.39 145.62
354 195.59 144.88
355 194.36 142.84
356 193.80 141.22
357 193.69 140.61
358 192.59 140.30
359 191.47 139.13
360 189.79 137.70
361 187.75 135.82
362 186.52 134.31
363 183.65 133.20
364 182.10 131.26
365 180.54 129.38
366 179.35 127.32
367 178.38 126.00
368 177.11 123.84
369 174.86 122.14
370 173.26 120.63
371 171.42 119.49
372 167.56 118.30
373 166.40 118.15
374 165.72 118.09
375 164.67 117.98
376 163.67 117.92
377 162.46 117.37
378 161.37 116.91
379 160.79 116.57
380 160.47 115.96
381 160.38 115.02
382 160.28 114.42
383 159.83 113.76
384 159.53 113.09
385 159.53 113.09
386 159.44 113.09
387 159.42 113.43
388 159.42 113.43
389 158.37 113.57
390 157.84 114.22
391 156.12 114.78
392 156.00 115.58
393 154.20 116.13
394 152.63 117.01
395 150.81 117.49
396 150.53 117.55
397 150.53 117.95
398 150.53 118.47
399 150.74 118.64
400 152.73 118.81
401 153.26 119.45
402 153.94 119.63
403 154.14 119.70
404 154.30 119.70
405 154.46 119.70
406 154.57 119.70
407 154.57 119.95
408 154.46 120.26
409 151.26 121.59
410 149.75 122.19
411 147.87 122.60
412 146.07 123.03
413 144.44 124.22
414 140.95 125.93
415 140.10 128.72
416 135.00 131.81
417 131.02 133.82
418 126.63 135.68
419 122.29 137.02
420 115.26 138.57
421 111.20 139.31
422 106.60 140.01
423 102.50 140.45
424 100.69 140.62
425 100.03 140.88
426 99.47 141.80
427 99.47 142.97
428 99.47 143.75
429 99.52 144.45
430 99.52 144.45
431 99.52 144.49
432 99.47 144.61
433 99.47 144.61
434 99.44 144.72
435 99.44 145.08
436 98.99 145.36
437 98.77 145.39
438 98.69 145.70
439 97.88 146.24
440 97.55 146.28
441 97.05 146.28
442 96.03 146.24
443 94.79 145.52
444 94.04 144.11
445 92.93 141.31
446 92.39 139.39
447 92.01 136.55
448 90.29 133.93
449 89.18 131.99
450 87.61 128.39
451 86.00 124.50
452 84.50 121.65
453 82.83 118.44
454 82.83 114.17
455 82.83 107.71
456 83.31 103.41
457 83.48 98.74
458 83.66 91.61
459 83.66 88.33
460 83.77 84.08
461 84.10 78.39
462 84.10 74.21
463 84.89 69.01
464 86.54 64.50
465 87.98 59.85
466 89.32 57.00
467 89.79 54.50
468 89.79 52.87
469 89.79 51.75
470 89.64 51.30
471 88.36 50.89
472 87.36 50.54
473 86.84 50.49
474 86.76 50.24
475 86.54 50.17
476 86.53 50.02
477 86.53 49.94
478 86.39 49.67
479 85.91 49.67
480 84.88 49.49
481 84.88 49.48
482 84.88 49.48
483 86.20 48.42
484 87.17 46.31
485 91.62 44.19
486 95.86 41.80
487 99.47 40.85
488 104.45 40.76
489 110.97 40.76
490 117.94 40.44
491 123.63 40.40
492 130.16 39.25
493 136.62 36.88
494 142.96 35.84
495 149.49 34.74
496 155.86 34.74
497 161.29 34.74
498 169.48 36.07
499 175.04 37.23
500 180.80 37.31
501 186.17 37.31
502 190.58 37.23
503 194.75 36.61
504 198.06 36.20
505 202.92 36.20
506 206.99 36.20
507 209.20 37.63
508 212.08 38.16
509 216.47 38.16
510 219.41 38.16
511 221.16 38.01
512 223.30 37.29
513 224.28 36.97
514 225.93 35.71
515 227.47 34.79
516 229.29 34.79
517 231.27 34.79
518 233.85 35.45
519 235.05 36.22
520 236.85 36.49
521 238.59 36.60
522 239.69 37.50
523 241.52 37.50
524 242.35 37.50
525 242.66 37.05
526 243.10 36.04
527 243.50 35.08
528 243.76 34.77
529 244.17 34.08
530 244.94 33.28
531 245.86 32.51
532 246.21 32.41
533 246.22 32.41
534 246.62 32.41
535 246.66 32.70
536 247.00 32.70
537 247.00 32.70
538 247.00 32.39
539 246.80 32.24
540 246.79 31.92
541 246.45 31.27
542 245.89 30.80
543 245.60 30.51
544 245.56 30.35
545 245.53 30.26
546 245.56 30.26
547 245.60 30.26
548 245.85 30.33
549 245.98 30.46
550 246.36 30.46
551 247.10 30.46
552 248.94 29.52
553 249.58 29.52
554 249.66 29.52
555 249.66 29.62
556 249.66 29.62
557 249.66 29.62
558 249.46 29.60
559 249.16 29.56
560 249.16 29.56
561 249.16 29.60
562 249.98 29.61
563 250.20 29.62
564 250.37 29.78
565 251.22 30.06
566 251.86 30.42
567 252.85 30.42
568 254.14 30.60
569 255.22 30.71
570 256.49 30.71
571 256.55 30.75
572 256.55 31.02
573 256.57 31.15
574 256.55 31.39
575 256.41 31.75
576 256.02 31.75
577 255.98 31.84
578 255.57 31.84
579 254.44 32.18
580 254.25 32.36
581 253.82 33.25
582 252.95 34.30
583 251.89 34.74
584 251.31 34.93
585 251.24 35.16
586 251.24 35.16
587 251.31 37.99
588 252.14 41.88
589 253.57 46.52
590 253.79 49.83
591 254.35 52.80
592 254.98 54.64
593 256.99 57.63
594 258.04 61.55
595 258.37 63.72
596 260.35 66.87
597 262.05 70.74
598 262.21 74.87
599 262.21 79.89
600 262.21 84.25
601 261.54 89.40
602 261.30 92.89
603 261.30 96.85
604 261.30 100.11
605 262.73 104.30
606 264.04 108.12
607 264.04 111.22
608 264.04 115.75
609 262.59 118.50
610 260.54 122.01
611 257.99 125.20
612 256.57 128.05
613 255.20 132.79
614 253.27 137.77
615 251.84 142.06
616 250.43 146.32
617 246.27 151.90
618 243.55 156.84
619 239.48 159.74
620 237.41 163.44
621 236.78 167.16
622 236.78 169.94
623 236.78 171.03
624 236.69 171.43
625 236.72 171.80
626 236.72 171.80
627 236.69 171.80
628 236.58 171.75
629 236.57 171.75
630 236.48 171.75
631 236.48 171.74
632 236.48 171.78
633 236.48 171.79
634 236.48 171.93
635 235.87 172.74
636 234.94 173.56
637 230.75 175.63
638 226.00 175.69
639 220.80 176.33
640 216.08 176.33
641 209.61 176.60
642 204.88 177.90
643 200.21 179.10
644 193.61 180.05
645 189.01 180.83
646 185.45 180.87
647 180.86 180.87
648 176.55 180.87
649 173.05 180.30
650 169.73 180.30
651 167.08 180.30
652 164.19 180.31
653 160.72 180.69
654 156.97 181.39
655 154.02 181.99
656 149.97 181.99
657 146.26 181.99
658 139.88 180.08
659 136.01 178.80
660 133.17 177.38
661 130.32 176.58
662 126.90 176.26
663 122.90 175.46
664 119.04 175.44
665 114.82 174.42
666 110.78 173.05
667 107.57 172.22
668 104.38 171.26
669 103.35 169.51
670 101.74 168.61
671 101.50 168.61
672 101.50 168.61
673 101.50 168.92
674 101.79 170.18
675 101.85 170.40
676 101.85 170.79
677 101.84 170.81
678 101.84 170.81
679 101.67 170.84
680 101.65 170.81
681 101.55 170.77
682 101.24 170.77
683 101.03 170.79
684 100.99 170.79
685 100.63 170.97
686 100.63 171.19
687 100.57 171.21
688 100.51 171.21
689 100.51 171.26
690 100.40 171.27
691 100.40 171.31
692 100.40 171.31
693 100.58 171.35
694 100.58 171.35
695 100.58 171.36
696 100.62 171.54
697 100.62 171.54
698 100.39 171.54
699 100.39 171.37
700 100.50 171.26
701 100.46 171.25
702 100.35 171.26
703 100.35 171.31
704 100.35 171.31
705 100.31 171.67
706 100.23 171.79
707 100.06 172.03
708 99.82 172.06
709 99.82 172.10
710 99.81 172.40
711 99.47 172.75
712 98.86 172.79
713 98.52 173.32
714 98.48 173.42
715 98.48 173.46
716 98.48 173.46
717 98.68 173.46
718 98.95 173.30
719 99.12 173.17
720 99.69 172.87
721 99.69 172.87
722 99.69 172.86
723 99.68 172.79
724 99.54 172.77
725 99.54 172.76
726 99.52 172.76
727 99.52 172.76
728 99.51 172.76
729 99.37 172.77
730 99.37 172.77
731 99.37 172.78
732 99.43 172.77
733 99.43 172.74
734 99.43 172.74
735 99.43 172.78
736 99.36 172.81
737 99.35 172.82
738 99.35 172.85
739 99.36 172.85
740 99.36 172.85
741 99.40 172.83
742 99.40 172.67
743 99.40 172.35
744 99.40 171.13
745 99.42 171.04
746 99.59 170.93
747 99.75 170.93
748 99.86 170.93
749 100.05 170.93
750 100.07 170.99
751 100.07 171.04
752 100.09 171.05
753 100.05 171.22
754 99.74 171.56
755 99.74 172.06
756 99.33 173.13
757 99.13 173.44
758 99.13 173.55
759 99.08 173.56
760 99.13 173.61
761 99.17 173.62
762 99.19 173.64
763 99.33 173.94
764 99.43 174.49
765 100.65 175.68
766 102.12 176.55
767 102.39 177.17
768 102.39 177.56
769 102.12 177.56
770 101.55 177.56
771 101.22 177.07
772 100.53 176.63
773 99.78 176.33
774 99.19 175.95
775 98.85 175.48
776 98.63 174.87
777 98.18 174.35
778 97.51 173.68
779 95.52 172.67
780 94.39 171.99
781 93.36 171.58
782 92.76 171.36
783 92.58 171.36
784 92.39 171.36
785 92.33 171.48
786 92.33 171.48
787 92.33 171.51
788 92.87 171.48
789 93.15 171.48
790 93.42 171.51
791 94.53 171.51
792 95.43 171.26
793 96.63 170.43
794 97.09 170.26
795 97.39 169.01
796 97.39 167.60
797 97.09 164.52
798 96.37 162.00
799 95.22 158.62
800 94.44 156.30
801 92.86 153.27
802 91.16 151.15
803 89.71 150.24
804 88.12 148.31
805 87.10 146.25
806 87.10 144.81
807 87.10 141.89
808 88.27 139.69
809 88.27 136.38
810 88.27 134.40
811 87.99 132.51
812 87.26 130.29
813 86.83 126.85
814 85.35 123.06
815 84.64 120.65
816 83.92 117.74
817 82.83 114.73
818 82.83 110.91
819 82.83 107.85
820 83.12 104.59
821 83.38 100.62
822 83.83 97.71
823 83.83 93.47
824 83.50 89.18
825 83.38 87.43
826 82.59 84.47
827 82.38 78.88
828 82.38 74.04
829 82.38 72.80
830 82.96 69.57
831 83.89 67.09
832 83.89 64.82
833 83.89 60.46
834 83.04 58.91
835 82.23 57.96
836 81.16 56.64
837 79.87 56.24
838 79.19 55.03
839 79.19 54.40
840 79.19 52.97
841 81.11 52.26
842 81.97 51.17
843 83.14 50.47
844 83.95 50.38
845 84.73 49.76
846 85.72 48.80
847 85.72 48.00
848 85.72 47.04
849 85.72 46.27
850 85.72 44.38
851 86.00 42.17
852 87.99 40.03
853 90.94 39.84
854 93.32 38.43
855 95.68 36.86
856 99.39 36.77
857 104.45 36.68
858 108.15 36.43
859 110.89 36.08
860 114.92 34.40
861 117.15 33.06
862 119.98 30.55
863 122.15 29.62
864 126.14 27.92
865 129.80 27.92
866 133.38 27.92
867 138.34 28.65
868 142.65 29.58
869 147.04 29.58
870 149.91 29.58
871 153.32 28.95
872 157.06 28.26
873 161.15 27.41
874 163.68 27.41
875 168.43 27.41
876 175.08 28.78
877 179.10 29.56
878 181.99 29.69
879 185.60 29.69
880 188.64 29.69
881 191.89 28.82
882 194.34 28.79
883 195.09 28.79
884 196.87 28.79
885 197.09 29.07
886 197.62 29.82
887 198.33 30.80
888 201.47 31.56
889 202.25 32.54
890 204.21 33.63
891 206.49 33.63
892 207.93 33.89
893 211.26 33.89
894 214.02 33.89
895 218.51 32.47
896 221.92 32.47
897 224.28 32.47
898 226.82 33.15
899 230.16 34.29
900 233.35 35.66
901 236.39 36.62
902 239.30 37.07
903 240.12 37.07
904 241.06 37.07
905 241.68 36.67
906 242.73 34.95
907 242.74 34.95
908 243.33 34.95
909 244.42 36.35
910 244.94 36.86
911 245.01 36.86
912 245.01 36.86
913 245.01 36.86
914 244.30 36.54
915 244.14 36.43
916 244.08 36.43
917 243.71 36.43
918 243.49 36.47
919 243.49 36.47
920 243.49 36.47
921 243.68 36.46
922 243.73 36.40
923 243.73 36.31
924 243.73 36.20
925 243.70 36.20
926 243.60 36.20
927 243.59 36.22
928 243.59 36.25
929 243.58 36.25
930 243.56 36.22
931 243.27 36.22
932 243.14 36.15
933 242.92 36.12
934 242.92 36.09
935 242.92 36.06
936 243.41 36.00
937 243.41 35.95
938 243.41 35.94
939 243.34 35.95
940 243.33 35.97
941 243.17 35.97
942 243.17 35.98
943 243.13 36.03
944 243.12 36.16
945 243.12 36.26
946 243.11 36.29
947 243.07 36.37
948 243.07 36.37
949 243.05 36.31
950 243.05 36.31
951 243.07 36.37
952 243.12 36.41
953 243.12 36.44
954 243.12 36.45
955 242.81 36.68
956 242.81 36.99
957 242.78 37.27
958 242.31 37.27
959 242.31 37.27
960 242.31 37.22
961 242.50 36.81
962 242.69 36.61
963 242.79 36.44
964 242.79 36.44
965 242.79 36.44
966 242.77 36.44
967 242.77 36.45
968 242.77 36.69
969 243.00 36.81
970 243.02 36.87
971 243.10 36.92
972 243.10 36.97
973 243.35 37.03
974 243.36 37.03
975 243.43 36.97
976 243.43 36.83
977 243.43 36.46
978 244.25 35.63
979 244.43 34.99
980 244.43 34.90
981 244.58 34.73
982 244.58 34.73
983 244.85 33.95
984 245.09 33.60
985 245.09 32.87
986 245.09 32.38
987 245.29 30.56
988 245.29 30.06
989 245.29 29.64
990 245.41 29.64
991 245.41 29.64
992 245.41 29.66
993 245.38 30.78
994 245.10 30.78
995 245.00 30.78
996 244.98 30.72
997 244.97 30.72
998 244.95 30.72
999 244.48 31.26
1000 244.45 32.34
1001 244.01 32.34
1002 243.79 32.34
1003 243.60 32.25
1004 243.20 32.25
1005 243.16 32.25
1006 242.99 32.45
1007 242.81 32.59
1008 242.70 32.59
1009 242.70 32.59
1010 242.70 32.49
1011 242.76 32.47
1012 242.76 32.46
1013 242.76 32.44
1014 242.71 32.40
1015 242.71 32.25
1016 242.71 32.14
1017 242.81 32.14
1018 242.83 32.14
1019 242.90 32.11
1020 243.12 32.04
1021 243.14 32.00
1022 243.14 31.92
1023 243.19 31.91
1024 243.20 31.89
1025 243.28 31.89
1026 243.39 31.89
1027 243.40 31.89
1028 243.52 31.84
1029 243.52 31.84
1030 243.52 31.84
1031 243.51 31.84
1032 243.22 31.83
1033 242.54 31.61
1034 242.54 31.30
1035 242.54 31.09
1036 243.30 31.03
1037 244.16 28.96
1038 244.21 28.84
1039 244.21 28.84
1040 244.21 28.84
1041 244.21 29.59
1042 244.21 30.78
1043 244.28 33.90
1044 245.00 35.45
1045 245.02 37.40
1046 245.21 38.08
1047 245.55 38.78
1048 245.71 39.51
1049 245.90 39.92
1050 246.61 40.30
1051 248.56 40.69
1052 248.81 41.01
1053 249.03 41.19
1054 249.65 41.49
1055 250.93 42.08
1056 251.84 42.66
1057 253.53 43.13
1058 253.53 43.13
1059 253.53 43.13
1060 253.48 42.02
1061 253.48 42.02
1062 253.25 42.02
1063 253.25 44.93
1064 252.60 48.48
1065 252.58 51.41
1066 252.36 54.06
1067 252.36 57.22
1068 252.58 60.57
1069 254.32 64.31
1070 255.32 67.39
1071 256.23 69.43
1072 257.58 72.90
1073 258.57 76.36
1074 258.71 81.33
1075 258.86 86.30
1076 258.86 90.88
1077 258.86 94.98
1078 256.94 98.96
1079 256.94 103.14
1080 256.94 108.50
1081 257.30 111.74
1082 258.84 116.20
1083 260.26 121.22
1084 260.55 126.51
1085 260.55 130.79
1086 260.26 136.68
1087 259.83 141.28
1088 258.78 144.59
1089 258.78 150.15
1090 258.78 154.19
1091 258.82 157.32
1092 259.12 160.44
1093 259.94 162.93
1094 260.45 165.06
1095 260.95 166.57
1096 260.95 166.88
1097 260.95 166.88
1098 260.50 166.88
1099 260.18 166.80
1100 259.54 166.19
1101 259.40 165.97
1102 259.40 165.85
1103 259.40 165.76
1104 259.55 165.49
1105 259.58 165.45
1106 259.58 165.45
1107 259.65 165.45
1108 259.69 165.48
1109 259.77 165.60
1110 259.81 165.62
1111 260.51 165.99
1112 260.63 166.14
1113 260.98 166.62
1114 260.99 167.33
1115 260.99 167.64
1116 260.99 168.16
1117 260.78 168.37
1118 260.45 168.37
1119 260.45 168.37
1120 260.45 168.41
1121 260.49 168.44
1122 260.89 169.41
1123 260.89 169.82
1124 260.89 170.13
1125 259.84 171.15
1126 258.09 172.55
1127 257.00 173.18
1128 256.24 173.65
1129 254.99 174.56
1130 254.35 176.49
1131 252.25 178.83
1132 249.30 180.85
1133 245.25 181.85
1134 242.07 181.92
1135 238.18 182.29
1136 233.85 182.91
1137 227.71 183.30
1138 224.23 184.46
1139 220.04 185.54
1140 215.32 186.81
1141 211.73 187.17
1142 208.35 187.17
1143 203.20 187.17
1144 198.83 186.52
1145 195.27 185.76
1146 192.04 185.76
1147 189.46 185.76
1148 187.28 186.21
1149 185.54 186.45
1150 183.11 186.51
1151 181.41 187.19
1152 180.47 187.86
1153 179.61 188.08
1154 178.86 188.08
1155 178.10 188.08
1156 177.43 187.64
1157 176.82 187.64
1158 176.03 187.64
1159 175.04 187.74
1160 174.50 187.88
1161 174.21 188.01
1162 173.53 188.26
1163 172.56 188.56
1164 171.53 188.56
1165 170.12 188.56
1166 167.22 188.28
1167 165.51 187.71
1168 164.05 186.47
1169 161.50 186.47
1170 157.81 186.47
1171 154.71 186.67
1172 150.56 186.67
1173 147.79 186.67
1174 145.12 186.33
1175 141.23 185.78
1176 137.91 184.31
1177 134.71 183.60
1178 130.46 182.43
1179 127.91 181.70
1180 125.70 181.70
1181 124.67 181.70
1182 124.08 181.81
1183 123.26 182.40
1184 122.26 182.93
1185 121.05 183.54
1186 118.54 184.74
1187 116.15 184.74
1188 113.26 184.74
1189 109.28 184.07
1190 108.20 183.90
1191 107.02 183.35
1192 106.60 183.08
1193 106.30 182.89
1194 106.28 182.89
1195 106.23 182.89
1196 106.17 183.02
1197 106.17 183.11
1198 106.16 183.19
1199 105.87 183.19
1200 105.76 183.19
1201 105.71 183.04
1202 105.53 182.68
1203 105.18 182.63
1204 104.07 182.62
1205 103.55 182.51
1206 103.13 182.51
1207 103.13 182.51
1208 103.13 182.51
1209 103.69 182.59
1210 103.95 182.61
1211 105.64 182.80
1212 105.99 182.81
1213 106.00 183.58
1214 106.02 183.60
1215 106.02 184.05
1216 106.00 184.38
1217 105.49 184.66
1218 104.45 184.68
1219 104.26 184.73
1220 104.25 184.73
1221 104.19 184.73
1222 103.54 185.11
1223 103.38 185.11
1224 103.22 185.51
1225 103.18 185.98
1226 103.07 186.92
1227 102.78 188.07
1228 102.74 188.49
1229 102.50 188.91
1230 102.42 189.18
1231 101.86 189.28
1232 101.42 189.39
1233 101.22 189.85
1234 101.09 190.06
1235 100.30 190.23
1236 99.66 191.14
1237 99.62 191.57
1238 98.78 191.98
1239 97.30 191.98
1240 96.24 191.98
1241 94.12 191.48
1242 93.45 191.26
1243 92.97 191.20
1244 92.94 191.20
1245 92.93 191.20
1246 92.90 191.20
1247 92.78 191.20
1248 92.76 191.12
1249 92.63 191.12
1250 92.35 191.12
1251 92.07 191.12
1252 91.86 191.13
1253 91.25 191.20
1254 90.40 191.59
1255 90.24 191.67
1256 89.84 191.87
1257 89.84 191.93
1258 89.79 191.98
1259 89.79 192.09
1260 89.99 192.10
1261 90.00 192.10
1262 90.04 192.10
1263 90.44 191.97
1264 90.78 191.88
1265 91.02 191.75
1266 91.30 191.66
1267 92.13 191.29
1268 92.97 191.29
1269 93.17 191.29
1270 93.23 192.04
1271 93.52 192.63
1272 93.75 192.63
1273 93.83 192.63
1274 93.92 192.48
1275 93.98 192.05
1276 94.45 191.91
1277 94.95 191.61
1278 95.28 191.56
1279 95.40 191.10
1280 96.53 189.39
1281 98.05 186.99
1282 99.02 185.23
1283 99.59 183.41
1284 99.59 180.97
1285 99.59 179.56
1286 99.10 177.16
1287 98.70 174.79
1288 98.70 173.26
1289 98.70 171.80
1290 99.68 170.04
1291 100.89 168.92
1292 101.72 166.46
1293 102.08 163.71
1294 102.16 160.70
1295 102.79 158.60
1296 103.21 155.42
1297 103.66 153.18
1298 104.70 151.96
1299 105.77 150.98
1300 106.87 149.28
1301 108.19 148.08
1302 108.89 147.52
1303 109.00 146.89
1304 109.00 146.77
1305 109.00 146.21
1306 108.62 145.46
1307 108.55 144.59
1308 108.47 144.08
1309 108.41 143.47
1310 108.21 142.33
1311 108.21 141.02
1312 108.21 140.84
1313 109.40 140.18
1314 110.30 140.08
1315 110.91 139.97
1316 111.12 139.85
1317 112.05 138.33
1318 112.61 137.40
1319 112.61 137.25
1320 112.66 136.85
1321 112.73 136.56
1322 112.73 135.79
1323 112.65 135.79
1324 112.65 135.79
1325 112.33 136.18
1326 112.33 136.48
1327 112.33 136.48
1328 112.86 136.50
1329 112.90 136.48
1330 113.09 136.50
1331 113.52 136.90
1332 113.83 137.01
1333 114.19 137.70
1334 114.19 137.70
1335 114.19 137.70
1336 113.48 137.27
1337 112.66 136.38
1338 112.22 135.64
1339 111.82 134.87
1340 111.14 133.48
1341 111.04 132.80
1342 110.63 132.02
1343 110.46 131.29
1344 110.33 130.07
1345 110.31 129.89
1346 109.31 128.91
1347 108.32 128.30
1348 108.11 127.75
1349 107.61 127.58
1350 107.52 127.58
1351 107.48 127.40
1352 107.48 127.40
1353 107.08 126.97
1354 106.51 126.52
1355 106.45 126.23
1356 106.26 125.86
1357 105.86 125.76
1358 105.80 125.76
1359 105.75 125.76
1360 105.70 126.14
1361 105.70 126.14
1362 105.70 126.14
1363 105.62 126.13
1364 105.56 125.89
1365 105.50 125.88
1366 105.47 125.84
1367 105.47 125.80
1368 105.45 125.80
1369 105.39 125.84
1370 105.38 126.00
1371 105.36 126.00
1372 105.33 126.04
1373 105.33 126.04
1374 105.38 126.08
1375 105.32 126.89
1376 105.32 127.91
1377 105.32 128.29
1378 105.15 128.38
1379 105.09 128.45
1380 105.09 128.59
1381 105.01 128.59
1382 104.75 128.59
1383 104.71 128.45
1384 104.71 128.18
1385 104.61 127.84
1386 103.68 127.84
