Frame X Y
241 NaN NaN
242 NaN NaN
243 NaN NaN
244 NaN NaN
245 NaN NaN
246 NaN NaN
247 NaN NaN
248 NaN NaN
249 NaN NaN
250 NaN NaN
251 NaN NaN
252 NaN NaN
253 NaN NaN
254 NaN NaN
255 NaN NaN
256 NaN NaN
257 NaN NaN
258 NaN NaN
259 NaN NaN
260 NaN NaN
261 NaN NaN
262 NaN NaN
263 NaN NaN
264 NaN NaN
265 NaN NaN
266 NaN NaN
267 NaN NaN
268 NaN NaN
269 NaN NaN
270 NaN NaN
271 NaN NaN
272 NaN NaN
273 141.58 184.11
274 149.58 184.11
275 149.58 184.11
276 165.60 184.11
277 NaN NaN
278 129.18 194.86
279 129.18 194.86
280 134.00 194.86
281 NaN NaN
282 141.33 136.57
283 141.33 132.71
284 144.07 132.71
285 NaN NaN
286 NaN NaN
287 NaN NaN
288 167.55 154.82
289 167.55 154.56
290 167.55 152.48
291 169.00 147.35
292 169.00 147.35
293 165.23 152.48
294 159.26 155.80
295 157.72 156.00
296 157.72 156.00
297 157.72 155.89
298 161.55 155.89
299 161.55 156.27
300 161.55 158.30
301 161.55 158.83
302 161.26 159.05
303 161.03 159.71
304 158.29 159.71
305 157.15 159.71
306 157.09 159.71
307 156.33 159.69
308 156.03 158.61
309 156.03 158.61
310 156.03 158.61
311 NaN NaN
312 NaN NaN
313 NaN NaN
314 NaN NaN
315 NaN NaN
316 NaN NaN
317 192.33 180.77
318 195.75 180.77
319 195.75 176.93
320 198.20 171.93
321 200.67 170.27
322 200.67 161.25
323 200.67 154.94
324 198.58 148.85
325 198.09 142.52
326 197.62 136.56
327 197.62 133.68
328 197.62 128.80
329 198.66 125.58
330 200.71 123.79
331 202.70 122.94
332 203.56 122.91
333 204.44 122.11
334 205.54 121.63
335 206.80 121.36
336 208.14 120.09
337 208.66 120.09
338 208.66 119.73
339 208.77 120.09
340 208.88 120.09
341 209.62 120.35
342 211.02 120.96
343 211.66 121.42
344 211.66 121.56
345 211.66 121.56
346 210.75 121.56
347 208.03 120.44
348 205.35 119.47
349 203.24 118.78
350 201.00 117.74
351 195.48 117.74
352 191.92 117.74
353 188.59 119.05
354 186.28 119.35
355 184.31 119.58
356 180.61 119.70
357 176.19 119.83
358 172.81 119.70
359 170.55 119.70
360 168.22 118.63
361 163.38 116.13
362 161.29 114.64
363 159.69 111.04
364 156.72 109.84
365 154.16 109.03
366 152.20 107.85
367 150.55 107.17
368 146.26 106.31
369 142.70 104.06
370 140.63 103.45
371 139.83 103.24
372 137.17 103.09
373 134.39 102.77
374 134.23 102.54
375 133.83 102.00
376 133.27 101.07
377 132.95 101.03
378 132.68 101.03
379 132.40 101.03
380 131.77 101.21
381 131.54 101.36
382 131.42 101.46
383 131.03 101.90
384 130.17 102.21
385 129.46 104.07
386 128.06 108.28
387 127.86 109.74
388 124.93 112.35
389 122.59 112.75
390 122.49 113.37
391 120.14 114.53
392 119.90 115.70
393 117.62 115.77
394 116.32 116.08
395 115.11 117.62
396 114.70 118.86
397 114.49 119.02
398 114.49 119.15
399 114.49 119.20
400 116.70 119.20
401 117.26 119.37
402 117.69 119.35
403 118.02 119.20
404 118.10 119.20
405 120.20 119.35
406 122.37 119.35
407 122.37 124.24
408 122.37 125.24
409 121.74 130.81
410 119.67 131.57
411 117.60 132.52
412 115.49 134.85
413 112.95 137.36
414 109.66 140.24
415 107.78 142.11
416 104.42 145.41
417 98.57 146.77
418 95.73 146.85
419 93.43 146.87
420 86.76 147.82
421 80.52 147.94
422 77.63 149.13
423 75.88 150.00
424 74.97 151.64
425 74.35 153.54
426 74.35 155.25
427 74.35 156.26
428 76.21 156.29
429 76.56 156.29
430 76.58 156.26
431 78.05 156.23
432 78.06 156.19
433 78.06 155.43
434 78.05 154.48
435 77.25 152.56
436 77.16 151.39
437 76.77 150.49
438 76.48 146.08
439 76.48 141.23
440 76.48 138.88
441 76.70 132.88
442 78.90 128.44
443 80.62 124.78
444 80.62 121.41
445 80.62 116.55
446 79.89 114.10
447 79.89 111.52
448 79.89 106.78
449 80.06 103.08
450 80.68 100.88
451 80.82 95.18
452 82.62 90.72
453 82.66 86.74
454 84.48 82.01
455 87.53 75.72
456 88.01 71.00
457 88.49 66.54
458 88.49 62.59
459 88.49 58.63
460 88.60 55.00
461 89.04 49.97
462 89.18 44.75
463 89.68 42.45
464 89.68 39.56
465 89.68 34.10
466 88.93 31.43
467 88.32 30.61
468 87.44 30.57
469 85.18 30.39
470 83.07 29.74
471 81.67 29.44
472 78.69 28.92
473 78.69 28.88
474 78.69 28.57
475 78.87 28.29
476 80.98 28.29
477 85.00 28.07
478 88.88 28.06
479 94.13 28.06
480 99.33 28.07
481 104.67 28.85
482 107.84 30.39
483 113.37 31.41
484 118.27 34.78
485 125.05 35.62
486 131.12 37.29
487 136.27 38.07
488 141.92 38.53
489 149.55 38.63
490 157.29 38.63
491 163.80 38.63
492 170.56 37.17
493 177.26 35.60
494 185.05 35.60
495 191.27 35.60
496 196.42 36.54
497 202.84 37.62
498 207.90 39.96
499 213.20 40.29
500 216.33 40.96
501 220.15 41.01
502 226.92 40.96
503 230.33 40.96
504 232.07 40.99
505 238.17 41.06
506 242.75 40.99
507 243.71 40.99
508 245.40 40.70
509 247.33 39.71
510 248.24 38.07
511 250.10 37.20
512 252.01 35.00
513 253.88 34.00
514 255.05 33.41
515 256.31 33.10
516 258.62 33.07
517 260.36 33.07
518 261.87 33.07
519 263.58 33.07
520 265.48 32.93
521 265.80 32.17
522 266.63 31.15
523 267.85 30.02
524 267.97 28.20
525 268.13 27.12
526 268.18 25.99
527 268.18 23.97
528 269.18 22.59
529 269.72 22.27
530 270.58 21.35
531 272.56 20.00
532 273.89 20.00
533 274.35 20.00
534 274.45 20.21
535 274.66 20.48
536 275.57 20.53
537 275.94 20.54
538 276.17 20.68
539 276.26 20.98
540 276.48 21.70
541 276.48 23.34
542 276.84 24.65
543 277.08 25.00
544 277.50 25.40
545 277.77 25.85
546 277.97 26.89
547 278.51 27.79
548 278.71 28.90
549 279.54 29.48
550 280.31 29.48
551 281.41 29.48
552 282.84 29.23
553 283.76 28.99
554 283.76 28.99
555 283.76 28.99
556 283.21 29.12
557 283.19 29.14
558 283.03 29.14
559 283.03 29.18
560 283.03 30.13
561 283.57 31.74
562 284.89 33.20
563 285.63 33.95
564 286.90 34.69
565 287.78 35.82
566 289.39 36.59
567 290.17 37.27
568 291.05 38.16
569 291.35 39.69
570 291.35 40.76
571 291.35 41.27
572 290.94 41.60
573 290.94 42.11
574 290.94 42.54
575 290.91 42.75
576 290.91 43.11
577 290.43 43.59
578 289.63 44.49
579 287.41 45.31
580 285.73 46.90
581 284.70 48.64
582 283.08 51.07
583 278.35 54.94
584 273.42 57.26
585 268.76 61.58
586 267.15 64.86
587 265.70 69.42
588 262.96 74.94
589 260.54 81.24
590 260.20 83.12
591 260.20 84.52
592 260.20 87.78
593 260.43 91.75
594 261.30 93.41
595 261.87 95.96
596 261.96 100.78
597 262.24 103.28
598 262.24 105.85
599 262.33 111.90
600 262.48 117.22
601 262.70 120.09
602 262.70 123.99
603 262.70 128.73
604 261.96 132.39
605 261.12 134.19
606 257.38 136.66
607 252.39 138.21
608 248.21 140.73
609 245.93 143.28
610 244.26 147.13
611 243.18 151.16
612 238.95 155.12
613 238.01 157.95
614 235.56 163.81
615 231.26 167.90
616 228.80 172.44
617 226.54 176.47
618 226.54 181.80
619 224.70 185.65
620 223.70 187.48
621 223.64 190.87
622 221.39 194.19
623 221.25 195.49
624 221.25 195.62
625 221.25 195.73
626 222.12 197.03
627 222.17 197.07
628 222.38 197.07
629 222.58 197.13
630 222.71 197.20
631 222.71 197.20
632 222.71 197.20
633 222.51 196.51
634 218.57 195.48
635 211.61 193.33
636 206.61 188.11
637 200.61 185.31
638 192.97 183.25
639 186.95 182.02
640 180.16 180.34
641 173.91 179.71
642 170.07 179.50
643 166.76 179.50
644 159.61 179.14
645 155.44 179.50
646 153.05 179.54
647 148.73 180.22
648 142.34 180.28
649 138.95 180.34
650 136.78 180.36
651 134.95 180.28
652 130.48 180.28
653 126.69 180.09
654 122.76 178.22
655 120.55 177.06
656 117.18 176.70
657 113.99 174.74
658 109.91 172.51
659 105.84 169.01
660 102.95 166.30
661 100.46 166.17
662 95.98 165.89
663 91.46 164.88
664 88.09 163.03
665 84.77 161.83
666 81.56 161.10
667 79.48 158.67
668 78.26 158.67
669 78.02 158.67
670 77.88 159.27
671 78.02 159.88
672 78.07 161.23
673 78.07 163.93
674 78.80 165.78
675 78.85 165.80
676 79.05 165.96
677 79.05 165.96
678 79.05 165.97
679 78.58 166.01
680 78.48 166.15
681 78.25 166.48
682 78.13 167.30
683 78.13 167.89
684 78.13 169.35
685 78.35 170.94
686 78.40 171.42
687 78.40 172.00
688 78.40 172.19
689 78.38 172.40
690 78.37 172.41
691 78.37 172.70
692 78.34 173.47
693 78.38 174.90
694 78.30 175.33
695 78.38 175.82
696 78.38 177.31
697 78.67 179.03
698 79.61 180.46
699 79.75 181.51
700 79.75 182.73
701 79.61 182.89
702 79.61 183.66
703 79.75 183.71
704 80.05 184.13
705 80.21 184.26
706 81.76 184.39
707 81.80 184.47
708 81.86 185.28
709 81.97 186.26
710 82.18 187.58
711 82.26 189.28
712 82.58 191.04
713 82.58 191.74
714 82.58 192.35
715 82.25 192.35
716 82.25 192.35
717 82.25 190.88
718 82.37 189.56
719 82.38 189.12
720 82.38 188.57
721 82.38 188.25
722 82.37 187.97
723 82.34 187.97
724 82.34 187.97
725 82.32 187.97
726 82.16 188.15
727 81.93 188.44
728 81.91 188.63
729 81.91 188.86
730 81.91 188.90
731 82.06 188.92
732 82.10 188.93
733 82.12 188.93
734 82.12 188.93
735 82.10 188.92
736 81.97 188.77
737 81.92 188.76
738 81.92 188.76
739 81.92 188.76
740 82.10 188.90
741 82.17 188.91
742 82.87 189.36
743 84.14 190.25
744 88.11 192.27
745 91.35 192.99
746 92.49 193.34
747 92.49 193.45
748 92.49 193.52
749 92.38 193.53
750 91.83 193.53
751 91.70 193.52
752 91.61 192.71
753 90.77 192.71
754 88.30 192.71
755 85.17 194.07
756 82.87 194.29
757 82.41 194.31
758 82.41 194.31
759 81.87 194.31
760 81.71 194.27
761 81.70 194.18
762 81.49 194.10
763 80.74 191.49
764 79.78 189.10
765 75.46 183.92
766 73.86 181.78
767 71.68 179.22
768 71.43 178.22
769 71.43 176.82
770 71.31 173.73
771 71.31 171.74
772 71.17 170.55
773 69.44 169.15
774 67.50 168.55
775 66.55 167.86
776 66.46 166.51
777 65.76 165.25
778 64.39 164.29
779 62.64 163.80
780 62.10 163.27
781 61.16 162.66
782 60.79 162.66
783 60.37 162.66
784 59.75 162.88
785 59.75 162.88
786 59.75 162.88
787 60.14 162.76
788 62.86 161.53
789 64.49 159.89
790 66.20 157.96
791 68.59 156.01
792 72.60 151.73
793 75.38 149.66
794 79.34 148.87
795 82.05 145.90
796 84.76 141.45
797 87.09 137.01
798 87.85 132.09
799 88.39 129.78
800 88.76 127.32
801 90.05 124.38
802 92.66 122.14
803 93.62 121.14
804 94.51 119.67
805 95.17 117.34
806 95.17 115.73
807 95.17 114.59
808 93.75 111.30
809 93.51 106.67
810 93.26 104.38
811 92.28 103.20
812 90.46 100.89
813 87.75 97.36
814 86.42 95.54
815 85.66 91.59
816 85.24 88.65
817 84.90 85.18
818 84.90 83.13
819 84.90 80.03
820 87.76 75.19
821 87.76 70.54
822 87.76 69.01
823 86.89 66.15
824 86.15 62.66
825 84.73 58.92
826 84.73 56.07
827 84.73 51.45
828 86.25 47.75
829 86.25 45.85
830 86.25 44.42
831 84.40 43.10
832 82.50 41.52
833 79.79 38.19
834 78.40 37.42
835 77.74 33.91
836 77.74 32.86
837 77.74 30.75
838 78.07 29.29
839 78.19 28.79
840 79.39 28.54
841 80.41 28.49
842 82.70 28.49
843 85.07 28.26
844 87.55 28.02
845 91.07 27.73
846 93.49 27.73
847 96.95 26.97
848 99.39 26.97
849 104.85 26.97
850 108.12 27.71
851 110.74 28.25
852 114.00 29.05
853 120.05 31.63
854 123.25 32.45
855 125.89 33.18
856 129.97 33.18
857 136.54 33.18
858 138.46 32.63
859 140.43 32.43
860 144.33 30.88
861 148.36 28.86
862 151.29 28.86
863 153.62 28.86
864 159.16 28.67
865 163.69 28.73
866 166.64 28.73
867 170.03 28.67
868 175.76 28.50
869 180.57 27.15
870 182.57 27.15
871 184.01 27.04
872 189.88 27.04
873 194.52 27.47
874 196.82 27.62
875 200.88 28.27
876 207.30 29.86
877 210.99 30.32
878 212.01 31.08
879 217.45 33.94
880 221.82 35.56
881 225.02 38.44
882 225.02 39.69
883 225.02 40.88
884 225.02 41.42
885 225.03 41.42
886 225.05 41.42
887 226.43 41.08
888 229.49 40.96
889 232.21 40.58
890 233.20 40.29
891 236.56 39.96
892 239.77 39.86
893 242.45 39.51
894 244.73 39.51
895 249.09 39.45
896 252.30 39.51
897 254.21 40.74
898 257.31 40.87
899 260.84 43.22
900 264.26 43.22
901 265.26 43.22
902 267.46 43.00
903 268.51 42.11
904 269.25 40.79
905 269.46 39.63
906 269.49 39.52
907 269.50 39.19
908 269.54 37.85
909 269.54 35.64
910 270.03 34.96
911 270.46 33.67
912 270.46 31.16
913 270.46 30.68
914 269.34 30.44
915 268.51 30.38
916 268.43 30.34
917 267.85 30.17
918 267.50 29.87
919 267.38 29.54
920 267.38 28.52
921 267.38 27.91
922 267.74 27.91
923 267.74 27.91
924 267.74 28.92
925 267.71 29.24
926 267.63 29.27
927 267.63 29.27
928 267.63 29.24
929 267.63 28.76
930 267.63 28.76
931 267.63 28.63
932 267.43 28.72
933 267.06 28.73
934 267.06 28.72
935 267.06 28.63
936 267.41 28.56
937 267.41 28.56
938 267.41 28.56
939 267.38 28.75
940 267.25 28.98
941 267.17 29.27
942 267.00 29.27
943 266.95 29.33
944 266.62 29.45
945 266.62 29.41
946 266.62 29.41
947 266.70 29.45
948 266.83 29.45
949 266.99 29.56
950 267.01 29.88
951 267.04 30.31
952 267.25 30.54
953 267.25 30.54
954 267.25 30.54
955 266.18 30.50
956 266.12 30.37
957 266.10 29.87
958 265.23 29.00
959 265.00 28.52
960 264.70 27.14
961 264.70 26.41
962 264.67 26.03
963 264.67 25.97
964 264.70 25.97
965 264.67 26.03
966 264.67 25.82
967 264.58 25.82
968 262.44 21.77
969 261.28 19.24
970 261.19 18.26
971 260.15 18.06
972 258.02 18.03
973 256.30 15.51
974 254.01 13.80
975 252.22 12.93
976 250.66 12.58
977 248.85 11.44
978 248.16 10.49
979 248.16 10.49
980 248.16 10.49
981 248.38 10.32
982 249.26 10.32
983 249.28 9.15
984 249.32 7.94
985 249.38 7.76
986 249.73 5.79
987 249.73 5.05
988 249.73 5.04
989 249.14 4.91
990 247.59 4.41
991 245.41 4.06
992 243.38 4.06
993 241.66 3.66
994 241.23 3.66
995 240.80 3.66
996 240.80 3.63
997 240.80 3.63
998 241.39 3.63
999 245.16 5.33
1000 249.91 6.83
1001 253.77 7.58
1002 255.62 9.23
1003 257.55 9.46
1004 257.62 10.06
1005 257.62 10.48
1006 257.55 10.99
1007 256.99 11.06
1008 256.72 11.06
1009 256.60 10.99
1010 256.60 10.69
1011 256.60 10.68
1012 256.60 10.64
1013 256.60 10.64
1014 256.60 10.64
1015 257.29 10.63
1016 257.32 10.67
1017 257.33 10.67
1018 257.33 10.63
1019 257.33 10.60
1020 257.19 10.22
1021 257.19 10.22
1022 257.19 10.22
1023 257.19 10.22
1024 257.19 10.20
1025 257.13 10.13
1026 256.85 9.93
1027 256.84 9.93
1028 256.84 9.80
1029 256.85 9.80
1030 256.85 9.80
1031 256.87 9.85
1032 257.46 10.36
1033 261.55 11.94
1034 264.24 15.31
1035 267.77 19.11
1036 270.25 21.02
1037 272.51 22.53
1038 275.02 23.97
1039 275.02 25.65
1040 275.51 28.88
1041 275.99 33.83
1042 276.03 38.82
1043 278.68 40.96
1044 278.68 44.47
1045 278.68 47.17
1046 278.83 51.89
1047 278.83 54.46
1048 280.15 54.67
1049 280.93 56.15
1050 280.96 57.36
1051 281.69 58.35
1052 281.91 59.17
1053 282.30 60.22
1054 282.58 61.73
1055 283.35 62.56
1056 283.35 63.72
1057 283.35 64.25
1058 282.07 64.27
1059 278.49 65.38
1060 269.12 69.70
1061 266.10 71.08
1062 261.69 73.05
1063 258.90 77.70
1064 255.46 83.11
1065 253.28 85.63
1066 252.81 87.66
1067 252.81 90.07
1068 252.81 92.76
1069 254.38 97.15
1070 255.31 98.77
1071 256.88 101.82
1072 258.01 105.95
1073 258.01 109.65
1074 258.01 114.36
1075 257.19 118.71
1076 256.09 123.08
1077 255.50 125.57
1078 255.50 130.63
1079 255.50 135.62
1080 257.16 138.50
1081 257.95 142.55
1082 258.23 149.07
1083 258.23 153.71
1084 258.23 156.69
1085 258.04 162.03
1086 258.04 166.48
1087 258.04 170.75
1088 258.04 174.23
1089 258.13 180.27
1090 258.78 182.65
1091 260.21 185.44
1092 260.40 188.85
1093 262.58 190.10
1094 263.99 190.54
1095 265.50 190.54
1096 265.50 190.54
1097 265.50 190.46
1098 265.50 190.44
1099 265.54 189.81
1100 266.26 188.59
1101 267.46 187.63
1102 267.46 187.49
1103 267.46 187.25
1104 267.46 187.05
1105 267.45 186.86
1106 267.34 186.86
1107 267.45 186.86
1108 267.51 186.99
1109 267.95 187.37
1110 267.96 187.66
1111 268.32 188.24
1112 268.61 188.27
1113 269.24 188.83
1114 270.31 189.81
1115 270.46 190.03
1116 270.66 190.54
1117 270.66 191.05
1118 270.66 191.06
1119 270.60 191.06
1120 268.71 191.86
1121 265.49 191.86
1122 258.34 191.86
1123 252.86 191.25
1124 248.96 190.70
1125 243.47 190.50
1126 236.96 187.48
1127 234.85 187.41
1128 228.96 185.84
1129 223.93 185.78
1130 221.20 185.44
1131 219.69 184.57
1132 217.26 183.66
1133 212.14 183.66
1134 208.85 183.66
1135 203.36 185.39
1136 197.33 186.35
1137 193.65 187.26
1138 190.00 188.10
1139 185.33 188.50
1140 180.93 188.62
1141 178.61 188.62
1142 174.14 188.62
1143 169.29 186.44
1144 165.91 186.44
1145 163.76 186.44
1146 159.35 187.60
1147 156.81 187.61
1148 156.01 188.00
1149 155.03 189.82
1150 153.89 192.24
1151 153.17 192.88
1152 152.99 193.02
1153 150.58 194.43
1154 148.41 195.61
1155 147.31 195.61
1156 146.43 195.61
1157 145.10 195.28
1158 143.96 194.04
1159 143.13 193.63
1160 142.76 193.53
1161 142.01 192.98
1162 141.78 190.36
1163 141.34 188.50
1164 139.99 186.24
1165 138.37 184.43
1166 136.62 182.94
1167 134.27 182.41
1168 132.29 182.04
1169 128.72 181.52
1170 123.94 181.52
1171 121.62 181.52
1172 119.09 180.77
1173 115.73 179.97
1174 112.67 179.27
1175 109.04 179.07
1176 106.71 178.66
1177 103.47 176.39
1178 99.81 176.39
1179 97.04 176.39
1180 97.04 177.27
1181 96.46 177.88
1182 96.08 179.28
1183 95.91 180.02
1184 94.30 182.78
1185 92.80 183.80
1186 91.03 184.42
1187 89.01 184.42
1188 86.11 184.42
1189 82.58 184.40
1190 80.89 183.17
1191 80.55 183.17
1192 80.27 183.17
1193 80.19 185.39
1194 79.97 185.75
1195 79.74 186.43
1196 79.56 186.43
1197 79.29 186.43
1198 78.96 186.25
1199 78.93 186.23
1200 78.58 186.16
1201 77.28 186.14
1202 76.24 186.13
1203 75.84 185.97
1204 74.94 185.06
1205 73.88 183.75
1206 73.10 183.22
1207 73.10 183.22
1208 73.10 183.22
1209 73.32 183.72
1210 74.23 184.70
1211 74.54 186.01
1212 75.31 188.31
1213 75.87 190.06
1214 76.67 193.41
1215 77.59 194.93
1216 78.33 196.05
1217 78.71 197.06
1218 79.37 198.36
1219 79.93 199.47
1220 81.38 200.42
1221 82.39 201.71
1222 83.38 203.35
1223 83.38 206.46
1224 83.38 208.45
1225 83.11 209.61
1226 81.55 209.89
1227 79.85 210.73
1228 79.03 210.74
1229 78.21 210.80
1230 77.04 210.80
1231 76.07 211.36
1232 75.46 211.36
1233 72.77 211.36
1234 71.80 209.80
1235 70.07 209.53
1236 68.88 209.48
1237 67.45 209.48
1238 65.51 209.31
1239 63.69 208.97
1240 62.43 208.97
1241 61.89 208.97
1242 61.02 208.84
1243 60.38 208.65
1244 60.04 208.49
1245 59.51 207.96
1246 58.98 205.66
1247 58.38 204.95
1248 57.86 204.37
1249 57.50 203.06
1250 57.26 201.34
1251 57.03 199.94
1252 56.93 198.76
1253 55.69 196.31
1254 54.86 194.44
1255 53.96 193.60
1256 53.93 193.24
1257 53.93 193.24
1258 53.96 193.24
1259 54.15 193.28
1260 54.30 193.35
1261 54.46 193.35
1262 54.57 193.35
1263 55.19 193.37
1264 55.77 193.49
1265 56.40 193.88
1266 57.17 193.88
1267 58.23 193.88
1268 59.56 193.68
1269 60.83 190.20
1270 63.43 188.35
1271 64.51 184.25
1272 65.52 182.20
1273 66.77 180.38
1274 67.40 179.38
1275 68.72 178.00
1276 74.58 175.66
1277 77.58 172.57
1278 80.20 171.21
1279 83.96 168.29
1280 87.24 165.24
1281 90.37 160.74
1282 93.74 158.77
1283 97.80 155.41
1284 101.11 151.15
1285 102.48 149.20
1286 103.19 147.68
1287 105.05 147.31
1288 109.51 147.05
1289 112.55 144.21
1290 113.62 143.46
1291 115.40 139.93
1292 115.47 137.66
1293 115.47 134.51
1294 115.78 131.97
1295 115.78 129.51
1296 115.96 125.54
1297 116.59 122.91
1298 116.67 121.22
1299 116.94 120.87
1300 116.94 120.82
1301 116.98 120.56
1302 116.98 120.56
1303 117.06 120.47
1304 117.17 120.28
1305 117.17 120.11
1306 116.97 120.10
1307 116.97 119.91
1308 116.34 118.63
1309 116.07 118.17
1310 115.69 117.52
1311 115.69 117.09
1312 115.69 116.58
1313 115.69 115.97
1314 115.69 115.57
1315 116.37 114.86
1316 116.94 114.53
1317 118.28 113.72
1318 119.58 113.71
1319 120.60 113.58
1320 121.28 113.02
1321 123.64 112.16
1322 124.17 111.38
1323 124.40 111.38
1324 124.40 111.38
1325 124.40 111.54
1326 124.10 111.73
1327 123.54 111.73
1328 123.45 111.75
1329 123.16 111.84
1330 121.71 112.14
1331 118.52 112.26
1332 118.50 112.87
1333 118.15 112.97
1334 117.67 112.97
1335 115.03 112.97
1336 113.38 111.32
1337 113.38 110.88
1338 113.37 110.16
1339 113.24 110.04
1340 113.24 109.20
1341 113.24 108.32
1342 112.98 107.26
1343 111.89 105.77
1344 110.04 104.28
1345 109.28 103.69
1346 109.00 103.42
1347 108.59 103.42
1348 108.54 103.42
1349 108.59 103.14
1350 108.60 102.96
1351 108.60 102.89
1352 108.66 102.86
1353 109.38 101.90
1354 110.60 101.31
1355 110.74 100.97
1356 113.09 100.97
1357 113.44 101.31
1358 113.90 101.46
1359 114.11 102.38
1360 114.22 102.66
1361 114.47 102.86
1362 114.54 102.88
1363 115.26 102.97
1364 116.17 102.99
1365 116.74 103.32
1366 117.97 103.78
1367 117.97 103.85
1368 117.97 103.97
1369 117.97 103.97
1370 117.97 103.97
1371 118.33 103.73
1372 118.33 103.73
1373 118.33 103.73
1374 118.26 104.18
1375 116.60 104.57
1376 114.17 104.65
1377 113.74 104.89
1378 112.92 104.65
1379 112.05 104.88
1380 110.31 104.88
1381 109.69 104.62
1382 109.44 104.34
1383 109.34 104.01
1384 109.12 103.57
1385 108.86 103.57
1386 108.81 103.51
1387 107.54 103.32
